	lmd		Sun_flux	Sun_phot	SunV14_phot
	um		W/m2/nm	    photon/s/m2/nm  photon/s/m2/nm
   5.1310000e+00   3.2320000e-03   8.3425858e+16   8.3425858e+00
   5.1360000e+00   3.3050000e-03   8.5393299e+16   8.5393299e+00
   5.1410000e+00   3.2600000e-03   8.4312607e+16   8.4312607e+00
   5.1460000e+00   3.2400000e-03   8.3876849e+16   8.3876849e+00
   5.1510000e+00   3.2640000e-03   8.4580260e+16   8.4580260e+00
   5.1560000e+00   3.2070000e-03   8.3183882e+16   8.3183882e+00
   5.1610000e+00   3.2170000e-03   8.3524183e+16   8.3524183e+00
   5.1660000e+00   3.2090000e-03   8.3397193e+16   8.3397193e+00
   5.1710000e+00   3.1950000e-03   8.3113719e+16   8.3113719e+00
   5.1760000e+00   3.2160000e-03   8.3740899e+16   8.3740899e+00
   5.1810000e+00   3.1980000e-03   8.3352641e+16   8.3352641e+00
   5.1860000e+00   3.1100000e-03   8.1137237e+16   8.1137237e+00
   5.1910000e+00   3.1810000e-03   8.3069579e+16   8.3069579e+00
   5.1960000e+00   3.1320000e-03   8.1868759e+16   8.1868759e+00
   5.2010000e+00   3.1040000e-03   8.1214931e+16   8.1214931e+00
   5.2060000e+00   3.1470000e-03   8.2419167e+16   8.2419167e+00
   5.2110000e+00   3.0420000e-03   7.9745759e+16   7.9745759e+00
   5.2160000e+00   3.1120000e-03   8.1659080e+16   8.1659080e+00
   5.2210000e+00   3.0980000e-03   8.1369645e+16   8.1369645e+00
   5.2260000e+00   3.0590000e-03   8.0422246e+16   8.0422246e+00
   5.2310000e+00   3.0650000e-03   8.0657083e+16   8.0657083e+00
   5.2360000e+00   3.0200000e-03   7.9548848e+16   7.9548848e+00
   5.2410000e+00   3.0370000e-03   8.0073030e+16   8.0073030e+00
   5.2460000e+00   3.0190000e-03   7.9674384e+16   7.9674384e+00
   5.2510000e+00   3.0300000e-03   8.0040899e+16   8.0040899e+00
   5.2560000e+00   2.9990000e-03   7.9297434e+16   7.9297434e+00
   5.2610000e+00   3.0080000e-03   7.9611068e+16   7.9611068e+00
   5.2660000e+00   2.9560000e-03   7.8309166e+16   7.8309166e+00
   5.2710000e+00   2.9820000e-03   7.9072955e+16   7.9072955e+00
   5.2760000e+00   2.9980000e-03   7.9572633e+16   7.9572633e+00
   5.2810000e+00   2.9190000e-03   7.7549245e+16   7.7549245e+00
   5.2860000e+00   2.9410000e-03   7.8207697e+16   7.8207697e+00
   5.2910000e+00   2.9270000e-03   7.7909030e+16   7.7909030e+00
   5.2960000e+00   2.9190000e-03   7.7769514e+16   7.7769514e+00
   5.3010000e+00   2.9170000e-03   7.7789602e+16   7.7789602e+00
   5.3060000e+00   2.8870000e-03   7.7062189e+16   7.7062189e+00
   5.3110000e+00   2.8970000e-03   7.7401987e+16   7.7401987e+00
   5.3160000e+00   2.8770000e-03   7.6939994e+16   7.6939994e+00
   5.3210000e+00   2.8680000e-03   7.6771446e+16   7.6771446e+00
   5.3260000e+00   2.8580000e-03   7.6575651e+16   7.6575651e+00
   5.3310000e+00   2.8550000e-03   7.6567084e+16   7.6567084e+00
   5.3360000e+00   2.8280000e-03   7.5914116e+16   7.5914116e+00
   5.3410000e+00   2.8250000e-03   7.5904643e+16   7.5904643e+00
   5.3460000e+00   2.8450000e-03   7.6513583e+16   7.6513583e+00
   5.3510000e+00   2.7890000e-03   7.5077669e+16   7.5077669e+00
   5.3560000e+00   2.7850000e-03   7.5040044e+16   7.5040044e+00
   5.3610000e+00   2.8090000e-03   7.5757365e+16   7.5757365e+00
   5.3660000e+00   2.7720000e-03   7.4829218e+16   7.4829218e+00
   5.3710000e+00   2.7750000e-03   7.4980003e+16   7.4980003e+00
   5.3760000e+00   2.7530000e-03   7.4454814e+16   7.4454814e+00
   5.3810000e+00   2.7510000e-03   7.4469922e+16   7.4469922e+00
   5.3860000e+00   2.7470000e-03   7.4430737e+16   7.4430737e+00
   5.3910000e+00   2.7260000e-03   7.3930305e+16   7.3930305e+00
   5.3960000e+00   2.7310000e-03   7.4134601e+16   7.4134601e+00
   5.4010000e+00   2.7060000e-03   7.3524027e+16   7.3524027e+00
   5.4060000e+00   2.7180000e-03   7.3918442e+16   7.3918442e+00
   5.4110000e+00   2.6780000e-03   7.2897968e+16   7.2897968e+00
   5.4160000e+00   2.6930000e-03   7.3374022e+16   7.3374022e+00
   5.4210000e+00   2.6720000e-03   7.2869061e+16   7.2869061e+00
   5.4260000e+00   2.6490000e-03   7.2308452e+16   7.2308452e+00
   5.4310000e+00   2.6650000e-03   7.2812230e+16   7.2812230e+00
   5.4360000e+00   2.6230000e-03   7.1730697e+16   7.1730697e+00
   5.4410000e+00   2.6360000e-03   7.2152510e+16   7.2152510e+00
   5.4460000e+00   2.6690000e-03   7.3122920e+16   7.3122920e+00
   5.4510000e+00   2.5930000e-03   7.1105961e+16   7.1105961e+00
   5.4560000e+00   2.6010000e-03   7.1390764e+16   7.1390764e+00
   5.4610000e+00   2.6020000e-03   7.1483660e+16   7.1483660e+00
   5.4660000e+00   2.5700000e-03   7.0669182e+16   7.0669182e+00
   5.4710000e+00   2.5840000e-03   7.1119147e+16   7.1119147e+00
   5.4760000e+00   2.5840000e-03   7.1184143e+16   7.1184143e+00
   5.4810000e+00   2.5660000e-03   7.0752822e+16   7.0752822e+00
   5.4860000e+00   2.5670000e-03   7.0844964e+16   7.0844964e+00
   5.4910000e+00   2.5350000e-03   7.0025581e+16   7.0025581e+00
   5.4960000e+00   2.5280000e-03   6.9895804e+16   6.9895804e+00
   5.5010000e+00   2.5460000e-03   7.0457521e+16   7.0457521e+00
   5.5060000e+00   2.5240000e-03   6.9912184e+16   6.9912184e+00
   5.5110000e+00   2.5000000e-03   6.9310293e+16   6.9310293e+00
   5.5160000e+00   2.5070000e-03   6.9567421e+16   6.9567421e+00
   5.5210000e+00   2.5200000e-03   6.9991548e+16   6.9991548e+00
   5.5260000e+00   2.4630000e-03   6.8470359e+16   6.8470359e+00
   5.5310000e+00   2.4820000e-03   6.9060982e+16   6.9060982e+00
   5.5360000e+00   2.5020000e-03   6.9680411e+16   6.9680411e+00
   5.5410000e+00   2.4290000e-03   6.7708467e+16   6.7708467e+00
   5.5460000e+00   2.4560000e-03   6.8522870e+16   6.8522870e+00
   5.5510000e+00   2.4550000e-03   6.8556721e+16   6.8556721e+00
   5.5560000e+00   2.4310000e-03   6.7947661e+16   6.7947661e+00
   5.5610000e+00   2.4280000e-03   6.7924882e+16   6.7924882e+00
   5.5660000e+00   2.4250000e-03   6.7901952e+16   6.7901952e+00
   5.5710000e+00   2.4180000e-03   6.7766767e+16   6.7766767e+00
   5.5760000e+00   2.4170000e-03   6.7799537e+16   6.7799537e+00
   5.5810000e+00   2.3770000e-03   6.6737282e+16   6.6737282e+00
   5.5860000e+00   2.3890000e-03   6.7134289e+16   6.7134289e+00
   5.5910000e+00   2.3800000e-03   6.6941242e+16   6.6941242e+00
   5.5960000e+00   2.3780000e-03   6.6944803e+16   6.6944803e+00
   5.6010000e+00   2.3440000e-03   6.6046604e+16   6.6046604e+00
   5.6060000e+00   2.3630000e-03   6.6641403e+16   6.6641403e+00
   5.6110000e+00   2.3740000e-03   6.7011339e+16   6.7011339e+00
   5.6160000e+00   2.3240000e-03   6.5658436e+16   6.5658436e+00
   5.6210000e+00   2.3370000e-03   6.6084500e+16   6.6084500e+00
   5.6260000e+00   2.3340000e-03   6.6058376e+16   6.6058376e+00
   5.6310000e+00   2.3100000e-03   6.5437217e+16   6.5437217e+00
   5.6360000e+00   2.2950000e-03   6.5070027e+16   6.5070027e+00
   5.6410000e+00   2.3070000e-03   6.5468292e+16   6.5468292e+00
   5.6460000e+00   2.3120000e-03   6.5668337e+16   6.5668337e+00
   5.6510000e+00   2.2870000e-03   6.5015781e+16   6.5015781e+00
   5.6560000e+00   2.2670000e-03   6.4504236e+16   6.4504236e+00
   5.6610000e+00   2.2770000e-03   6.4846046e+16   6.4846046e+00
   5.6660000e+00   2.2530000e-03   6.4219227e+16   6.4219227e+00
   5.6710000e+00   2.2770000e-03   6.4960595e+16   6.4960595e+00
   5.6760000e+00   2.2280000e-03   6.3618714e+16   6.3618714e+00
   5.6810000e+00   2.2320000e-03   6.3789073e+16   6.3789073e+00
   5.6860000e+00   2.2400000e-03   6.4074052e+16   6.4074052e+00
   5.6910000e+00   2.2350000e-03   6.3987247e+16   6.3987247e+00
   5.6960000e+00   2.2000000e-03   6.3040547e+16   6.3040547e+00
   5.7010000e+00   2.2170000e-03   6.3583444e+16   6.3583444e+00
   5.7060000e+00   2.2290000e-03   6.3983670e+16   6.3983670e+00
   5.7110000e+00   2.1690000e-03   6.2315922e+16   6.2315922e+00
   5.7160000e+00   2.1930000e-03   6.3060610e+16   6.3060610e+00
   5.7210000e+00   2.1900000e-03   6.3029430e+16   6.3029430e+00
   5.7260000e+00   2.1810000e-03   6.2825264e+16   6.2825264e+00
   5.7310000e+00   2.1670000e-03   6.2476492e+16   6.2476492e+00
   5.7360000e+00   2.1570000e-03   6.2242439e+16   6.2242439e+00
   5.7410000e+00   2.1670000e-03   6.2585507e+16   6.2585507e+00
   5.7460000e+00   2.1480000e-03   6.2090794e+16   6.2090794e+00
   5.7510000e+00   2.1340000e-03   6.1739783e+16   6.1739783e+00
   5.7560000e+00   2.1250000e-03   6.1532850e+16   6.1532850e+00
   5.7610000e+00   2.1300000e-03   6.1731210e+16   6.1731210e+00
   5.7660000e+00   2.1320000e-03   6.1842801e+16   6.1842801e+00
   5.7710000e+00   2.1060000e-03   6.1141594e+16   6.1141594e+00
   5.7760000e+00   2.0960000e-03   6.0903994e+16   6.0903994e+00
   5.7810000e+00   2.1020000e-03   6.1131210e+16   6.1131210e+00
   5.7860000e+00   2.1090000e-03   6.1387836e+16   6.1387836e+00
   5.7910000e+00   2.0710000e-03   6.0333841e+16   6.0333841e+00
   5.7960000e+00   2.0750000e-03   6.0502566e+16   6.0502566e+00
   5.8010000e+00   2.0800000e-03   6.0700674e+16   6.0700674e+00
   5.8060000e+00   2.0730000e-03   6.0548536e+16   6.0548536e+00
   5.8110000e+00   2.0410000e-03   5.9665213e+16   5.9665213e+00
   5.8160000e+00   2.0500000e-03   5.9979877e+16   5.9979877e+00
   5.8210000e+00   2.0550000e-03   6.0177860e+16   6.0177860e+00
   5.8260000e+00   2.0390000e-03   5.9760610e+16   5.9760610e+00
   5.8310000e+00   2.0250000e-03   5.9401222e+16   5.9401222e+00
   5.8360000e+00   2.0170000e-03   5.9217285e+16   5.9217285e+00
   5.8410000e+00   2.0310000e-03   5.9679399e+16   5.9679399e+00
   5.8460000e+00   2.0160000e-03   5.9289345e+16   5.9289345e+00
   5.8510000e+00   1.9960000e-03   5.8751363e+16   5.8751363e+00
   5.8560000e+00   2.0000000e-03   5.8919408e+16   5.8919408e+00
   5.8610000e+00   1.9890000e-03   5.8645382e+16   5.8645382e+00
   5.8660000e+00   1.9940000e-03   5.8842962e+16   5.8842962e+00
   5.8710000e+00   1.9660000e-03   5.8066133e+16   5.8066133e+00
   5.8760000e+00   1.9670000e-03   5.8145145e+16   5.8145145e+00
   5.8810000e+00   1.9670000e-03   5.8194622e+16   5.8194622e+00
   5.8860000e+00   1.9750000e-03   5.8480984e+16   5.8480984e+00
   5.8910000e+00   1.9410000e-03   5.7523046e+16   5.7523046e+00
   5.8960000e+00   1.9400000e-03   5.7542207e+16   5.7542207e+00
   5.9010000e+00   1.9380000e-03   5.7531633e+16   5.7531633e+00
   5.9060000e+00   1.9230000e-03   5.7134712e+16   5.7134712e+00
   5.9110000e+00   1.9200000e-03   5.7093873e+16   5.7093873e+00
   5.9160000e+00   1.9210000e-03   5.7171929e+16   5.7171929e+00
   5.9210000e+00   1.9170000e-03   5.7101102e+16   5.7101102e+00
   5.9260000e+00   1.9130000e-03   5.7030073e+16   5.7030073e+00
   5.9310000e+00   1.9150000e-03   5.7137866e+16   5.7137866e+00
   5.9360000e+00   1.8860000e-03   5.6320032e+16   5.6320032e+00
   5.9410000e+00   1.8930000e-03   5.6576683e+16   5.6576683e+00
   5.9460000e+00   1.8790000e-03   5.6205524e+16   5.6205524e+00
   5.9510000e+00   1.8880000e-03   5.6522226e+16   5.6522226e+00
   5.9560000e+00   1.8630000e-03   5.5820646e+16   5.5820646e+00
   5.9610000e+00   1.8670000e-03   5.5987458e+16   5.5987458e+00
   5.9660000e+00   1.8690000e-03   5.6094446e+16   5.6094446e+00
   5.9710000e+00   1.8650000e-03   5.6021305e+16   5.6021305e+00
   5.9760000e+00   1.8440000e-03   5.5436885e+16   5.5436885e+00
   5.9810000e+00   1.8460000e-03   5.5543445e+16   5.5543445e+00
   5.9860000e+00   1.8390000e-03   5.5379082e+16   5.5379082e+00
   5.9910000e+00   1.8380000e-03   5.5395201e+16   5.5395201e+00
   5.9960000e+00   1.8230000e-03   5.4988973e+16   5.4988973e+00
   6.0010000e+00   1.8190000e-03   5.4914071e+16   5.4914071e+00
   6.0060000e+00   1.8190000e-03   5.4959825e+16   5.4959825e+00
   6.0110000e+00   1.8110000e-03   5.4763663e+16   5.4763663e+00
   6.0160000e+00   1.8020000e-03   5.4536835e+16   5.4536835e+00
   6.0210000e+00   1.7960000e-03   5.4400423e+16   5.4400423e+00
   6.0260000e+00   1.7950000e-03   5.4415283e+16   5.4415283e+00
   6.0310000e+00   1.7880000e-03   5.4248053e+16   5.4248053e+00
   6.0360000e+00   1.7910000e-03   5.4384123e+16   5.4384123e+00
   6.0410000e+00   1.7630000e-03   5.3578242e+16   5.3578242e+00
   6.0460000e+00   1.7700000e-03   5.3835497e+16   5.3835497e+00
   6.0510000e+00   1.7700000e-03   5.3880018e+16   5.3880018e+00
   6.0560000e+00   1.7660000e-03   5.3802676e+16   5.3802676e+00
   6.0610000e+00   1.7400000e-03   5.3054331e+16   5.3054331e+00
   6.0660000e+00   1.7490000e-03   5.3372744e+16   5.3372744e+00
   6.0710000e+00   1.7450000e-03   5.3294572e+16   5.3294572e+00
   6.0760000e+00   1.7440000e-03   5.3307898e+16   5.3307898e+00
   6.0810000e+00   1.7350000e-03   5.3076441e+16   5.3076441e+00
   6.0860000e+00   1.7130000e-03   5.2446514e+16   5.2446514e+00
   6.0910000e+00   1.7120000e-03   5.2458960e+16   5.2458960e+00
   6.0960000e+00   1.7230000e-03   5.2839360e+16   5.2839360e+00
   6.1010000e+00   1.6990000e-03   5.2146086e+16   5.2146086e+00
   6.1060000e+00   1.7010000e-03   5.2250257e+16   5.2250257e+00
   6.1110000e+00   1.6930000e-03   5.2047102e+16   5.2047102e+00
   6.1160000e+00   1.6990000e-03   5.2274293e+16   5.2274293e+00
   6.1210000e+00   1.6950000e-03   5.2193858e+16   5.2193858e+00
   6.1260000e+00   1.6750000e-03   5.1620133e+16   5.1620133e+00
   6.1310000e+00   1.6780000e-03   5.1754794e+16   5.1754794e+00
   6.1360000e+00   1.6750000e-03   5.1704397e+16   5.1704397e+00
   6.1410000e+00   1.6700000e-03   5.1592062e+16   5.1592062e+00
   6.1460000e+00   1.6710000e-03   5.1664986e+16   5.1664986e+00
   6.1510000e+00   1.6510000e-03   5.1088143e+16   5.1088143e+00
   6.1560000e+00   1.6530000e-03   5.1191609e+16   5.1191609e+00
   6.1610000e+00   1.6510000e-03   5.1171199e+16   5.1171199e+00
   6.1660000e+00   1.6480000e-03   5.1119670e+16   5.1119670e+00
   6.1710000e+00   1.6360000e-03   5.0788590e+16   5.0788590e+00
   6.1760000e+00   1.6310000e-03   5.0674394e+16   5.0674394e+00
   6.1810000e+00   1.6300000e-03   5.0684324e+16   5.0684324e+00
   6.1860000e+00   1.6280000e-03   5.0663085e+16   5.0663085e+00
   6.1910000e+00   1.6160000e-03   5.0330295e+16   5.0330295e+00
   6.1960000e+00   1.6120000e-03   5.0246262e+16   5.0246262e+00
   6.2010000e+00   1.6070000e-03   5.0130833e+16   5.0130833e+00
   6.2060000e+00   1.6060000e-03   5.0140034e+16   5.0140034e+00
   6.2110000e+00   1.6000000e-03   4.9992957e+16   4.9992957e+00
   6.2160000e+00   1.5890000e-03   4.9689224e+16   4.9689224e+00
   6.2210000e+00   1.5660000e-03   4.9009387e+16   4.9009387e+00
   6.2260000e+00   1.5860000e-03   4.9675199e+16   4.9675199e+00
   6.2310000e+00   1.5790000e-03   4.9495669e+16   4.9495669e+00
   6.2360000e+00   1.5750000e-03   4.9409900e+16   4.9409900e+00
   6.2410000e+00   1.5490000e-03   4.8633208e+16   4.8633208e+00
   6.2460000e+00   1.5650000e-03   4.9174917e+16   4.9174917e+00
   6.2510000e+00   1.5600000e-03   4.9057048e+16   4.9057048e+00
   6.2560000e+00   1.5560000e-03   4.8970399e+16   4.8970399e+00
   6.2610000e+00   1.5450000e-03   4.8663070e+16   4.8663070e+00
   6.2660000e+00   1.5440000e-03   4.8670409e+16   4.8670409e+00
   6.2710000e+00   1.5420000e-03   4.8646152e+16   4.8646152e+00
   6.2760000e+00   1.5350000e-03   4.8463930e+16   4.8463930e+00
   6.2810000e+00   1.5330000e-03   4.8439345e+16   4.8439345e+00
   6.2860000e+00   1.5240000e-03   4.8193299e+16   4.8193299e+00
   6.2910000e+00   1.5180000e-03   4.8041745e+16   4.8041745e+00
   6.2960000e+00   1.5170000e-03   4.8048254e+16   4.8048254e+00
   6.3010000e+00   1.5100000e-03   4.7864524e+16   4.7864524e+00
   6.3060000e+00   1.5070000e-03   4.7807335e+16   4.7807335e+00
   6.3110000e+00   1.5030000e-03   4.7718246e+16   4.7718246e+00
   6.3160000e+00   1.4970000e-03   4.7565409e+16   4.7565409e+00
   6.3210000e+00   1.4950000e-03   4.7539466e+16   4.7539466e+00
   6.3260000e+00   1.4920000e-03   4.7481598e+16   4.7481598e+00
   6.3310000e+00   1.4830000e-03   4.7232483e+16   4.7232483e+00
   6.3360000e+00   1.4820000e-03   4.7237911e+16   4.7237911e+00
   6.3410000e+00   1.4750000e-03   4.7051892e+16   4.7051892e+00
   6.3460000e+00   1.4730000e-03   4.7025143e+16   4.7025143e+00
   6.3510000e+00   1.4700000e-03   4.6966345e+16   4.6966345e+00
   6.3560000e+00   1.4580000e-03   4.6619620e+16   4.6619620e+00
   6.3610000e+00   1.4500000e-03   4.6400292e+16   4.6400292e+00
   6.3660000e+00   1.4550000e-03   4.6596891e+16   4.6596891e+00
   6.3710000e+00   1.4510000e-03   4.6505287e+16   4.6505287e+00
   6.3760000e+00   1.4470000e-03   4.6413482e+16   4.6413482e+00
   6.3810000e+00   1.4360000e-03   4.6096770e+16   4.6096770e+00
   6.3860000e+00   1.4390000e-03   4.6229269e+16   4.6229269e+00
   6.3910000e+00   1.4330000e-03   4.6072558e+16   4.6072558e+00
   6.3960000e+00   1.4270000e-03   4.5915545e+16   4.5915545e+00
   6.4010000e+00   1.4230000e-03   4.5822633e+16   4.5822633e+00
   6.4060000e+00   1.4180000e-03   4.5697293e+16   4.5697293e+00
   6.4110000e+00   1.4180000e-03   4.5732961e+16   4.5732961e+00
   6.4160000e+00   1.4130000e-03   4.5607244e+16   4.5607244e+00
   6.4210000e+00   1.4050000e-03   4.5384370e+16   4.5384370e+00
   6.4260000e+00   1.4020000e-03   4.5322729e+16   4.5322729e+00
   6.4310000e+00   1.3990000e-03   4.5260937e+16   4.5260937e+00
   6.4360000e+00   1.3940000e-03   4.5134239e+16   4.5134239e+00
   6.4410000e+00   1.3910000e-03   4.5072095e+16   4.5072095e+00
   6.4460000e+00   1.3860000e-03   4.4944944e+16   4.4944944e+00
   6.4510000e+00   1.3790000e-03   4.4752636e+16   4.4752636e+00
   6.4560000e+00   1.3780000e-03   4.4754845e+16   4.4754845e+00
   6.4610000e+00   1.3740000e-03   4.4659493e+16   4.4659493e+00
   6.4660000e+00   1.3700000e-03   4.4563940e+16   4.4563940e+00
   6.4710000e+00   1.3580000e-03   4.4207757e+16   4.4207757e+00
   6.4760000e+00   1.3590000e-03   4.4274494e+16   4.4274494e+00
   6.4810000e+00   1.3560000e-03   4.4210866e+16   4.4210866e+00
   6.4860000e+00   1.3400000e-03   4.3722910e+16   4.3722910e+00
   6.4910000e+00   1.3490000e-03   4.4050503e+16   4.4050503e+00
   6.4960000e+00   1.3460000e-03   4.3986397e+16   4.3986397e+00
   6.5010000e+00   1.3390000e-03   4.3791322e+16   4.3791322e+00
   6.5060000e+00   1.3380000e-03   4.3792273e+16   4.3792273e+00
   6.5110000e+00   1.3340000e-03   4.3694909e+16   4.3694909e+00
   6.5160000e+00   1.3300000e-03   4.3597344e+16   4.3597344e+00
   6.5210000e+00   1.3250000e-03   4.3466772e+16   4.3466772e+00
   6.5260000e+00   1.3230000e-03   4.3434440e+16   4.3434440e+00
   6.5310000e+00   1.3170000e-03   4.3270586e+16   4.3270586e+00
   6.5360000e+00   1.3140000e-03   4.3205071e+16   4.3205071e+00
   6.5410000e+00   1.3110000e-03   4.3139405e+16   4.3139405e+00
   6.5460000e+00   1.3050000e-03   4.2974796e+16   4.2974796e+00
   6.5510000e+00   1.3020000e-03   4.2908753e+16   4.2908753e+00
   6.5560000e+00   1.2980000e-03   4.2809578e+16   4.2809578e+00
   6.5610000e+00   1.2950000e-03   4.2743209e+16   4.2743209e+00
   6.5660000e+00   1.2920000e-03   4.2676688e+16   4.2676688e+00
   6.5710000e+00   1.2860000e-03   4.2510846e+16   4.2510846e+00
   6.5760000e+00   1.2830000e-03   4.2443948e+16   4.2443948e+00
   6.5810000e+00   1.2800000e-03   4.2376899e+16   4.2376899e+00
   6.5860000e+00   1.2760000e-03   4.2276567e+16   4.2276567e+00
   6.5910000e+00   1.2720000e-03   4.2176034e+16   4.2176034e+00
   6.5960000e+00   1.2690000e-03   4.2108482e+16   4.2108482e+00
   6.6010000e+00   1.2630000e-03   4.1941156e+16   4.1941156e+00
   6.6060000e+00   1.2610000e-03   4.1906459e+16   4.1906459e+00
   6.6110000e+00   1.2580000e-03   4.1838404e+16   4.1838404e+00
   6.6160000e+00   1.2530000e-03   4.1703632e+16   4.1703632e+00
   6.6210000e+00   1.2490000e-03   4.1601917e+16   4.1601917e+00
   6.6260000e+00   1.2460000e-03   4.1533333e+16   4.1533333e+00
   6.6310000e+00   1.2420000e-03   4.1431241e+16   4.1431241e+00
   6.6360000e+00   1.2380000e-03   4.1328947e+16   4.1328947e+00
   6.6410000e+00   1.2350000e-03   4.1259860e+16   4.1259860e+00
   6.6460000e+00   1.2310000e-03   4.1157189e+16   4.1157189e+00
   6.6510000e+00   1.2280000e-03   4.1087775e+16   4.1087775e+00
   6.6560000e+00   1.2240000e-03   4.0984727e+16   4.0984727e+00
   6.6610000e+00   1.2200000e-03   4.0881477e+16   4.0881477e+00
   6.6660000e+00   1.2180000e-03   4.0845095e+16   4.0845095e+00
   6.6710000e+00   1.2140000e-03   4.0741493e+16   4.0741493e+00
   6.6760000e+00   1.2100000e-03   4.0637690e+16   4.0637690e+00
   6.6810000e+00   1.2070000e-03   4.0567296e+16   4.0567296e+00
   6.6860000e+00   1.2030000e-03   4.0463115e+16   4.0463115e+00
   6.6910000e+00   1.1990000e-03   4.0358733e+16   4.0358733e+00
   6.6960000e+00   1.1950000e-03   4.0254150e+16   4.0254150e+00
   6.7010000e+00   1.1910000e-03   4.0149366e+16   4.0149366e+00
   6.7060000e+00   1.1890000e-03   4.0111852e+16   4.0111852e+00
   6.7110000e+00   1.1860000e-03   4.0040477e+16   4.0040477e+00
